 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
60,0.00000,176,0,176,176,176,149.33022,200.38074,1504.50000,2018.83337,0,0.11200,0.11200,0,0.00000,0,1.73390,176,NaN,NaN,100,176,2,1504.50000,2018.83337,0,0,0.00000,0.00000,NaN
61,0.00000,161,0,161,161,161,153.56512,194.69008,1547.16663,1961.50000,0,0.11200,0.11200,0,0.00000,0,1.58612,161,NaN,NaN,100,161,2,1547.16663,1961.50000,0,0,0.00000,0.00000,NaN
62,0.00000,124,0,124,124,124,148.53617,185.16153,1496.50000,1865.50000,0,0.11200,0.11200,0,0.00000,0,1.22161,124,NaN,NaN,100,124,2,1496.50000,1865.50000,0,0,0.00000,0.00000,NaN
63,0.00000,131,0,131,131,131,144.96297,186.08792,1460.50000,1874.83337,0,0.11200,0.11200,0,0.00000,0,1.29057,131,NaN,NaN,100,131,2,1460.50000,1874.83337,0,0,0.00000,0.00000,NaN
64,0.00000,138,0,138,138,138,155.94727,188.33771,1571.16675,1897.50000,0,0.11200,0.11200,0,0.00000,0,1.35953,138,NaN,NaN,100,138,2,1571.16675,1897.50000,0,0,0.00000,0.00000,NaN
65,0.00000,122,0,122,122,122,155.15323,184.63216,1563.16675,1860.16663,0,0.11200,0.11200,0,0.00000,0,1.20191,122,NaN,NaN,100,122,2,1563.16675,1860.16663,0,0,0.00000,0.00000,NaN
66,0.00000,133,0,133,133,133,151.97703,187.67601,1531.16663,1890.83337,0,0.11200,0.11200,0,0.00000,0,1.31028,133,NaN,NaN,100,133,2,1531.16663,1890.83337,0,0,0.00000,0.00000,NaN
67,0.00000,103,0,103,103,103,154.62385,177.75044,1557.83325,1790.83337,0,0.11200,0.11200,0,0.00000,0,1.01472,103,NaN,NaN,100,103,2,1557.83325,1790.83337,0,0,0.00000,0.00000,NaN
68,0.00000,44,0,44,44,44,131.33184,151.28224,1323.16663,1524.16663,0,0.11200,0.11200,0,0.00000,0,0.43347,44,NaN,NaN,100,44,2,1323.16663,1524.16663,0,0,0.00000,0.00000,NaN
69,0.00000,50,0,50,50,50,129.21440,154.72312,1301.83337,1558.83337,0,0.11200,0.11200,0,0.00000,0,0.49258,50,NaN,NaN,100,50,2,1301.83337,1558.83337,0,0,0.00000,0.00000,NaN
