 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
103,0.00000,18528,0,18528,18528,18528,115.71562,234.22693,1165.83337,2359.83325,0,0.11200,0.11200,0,0.00000,0,182.53223,18528,NaN,NaN,100,18528,1,1165.83337,2359.83325,0,0,0.00000,0.00000,NaN
104,0.00000,5489,0,5489,5489,5489,118.89180,230.38906,1197.83337,2321.16675,0,0.11200,0.11200,0,0.00000,0,54.07596,5489,NaN,NaN,100,5489,1,1197.83337,2321.16675,0,0,0.00000,0.00000,NaN
105,0.00000,33968,0,33968,33968,33968,118.89180,227.74223,1197.83337,2294.50000,0,0.11200,0.11200,0,0.00000,0,334.64242,33968,NaN,NaN,100,33968,1,1197.83337,2294.50000,0,0,0.00000,0.00000,NaN
106,0.00000,53869,0,53869,53869,53869,127.22928,237.00609,1281.83337,2387.83325,0,0.11200,0.11200,0,0.00000,0,530.70102,53869,NaN,NaN,100,53869,1,1281.83337,2387.83325,0,0,0.00000,0.00000,NaN
107,0.00000,31567,0,31567,31567,31567,119.95053,235.94738,1208.50000,2377.16675,0,0.11200,0.11200,0,0.00000,0,310.98849,31567,NaN,-Infinity,100,31567,1,1208.50000,2377.16675,0,0,0.00000,0.00000,NaN
108,0.00000,8234,0,8234,8234,8234,134.37569,230.65372,1353.83337,2323.83325,0,0.11200,0.11200,0,0.00000,0,81.11887,8234,NaN,NaN,100,8234,1,1353.83337,2323.83325,0,0,0.00000,0.00000,NaN
109,0.00000,21616,0,21616,21616,21616,138.61060,228.53628,1396.50000,2302.50000,0,0.11200,0.11200,0,0.00000,0,212.95427,21616,NaN,NaN,100,21616,1,1396.50000,2302.50000,0,0,0.00000,0.00000,NaN
110,0.00000,11666,0,11666,11666,11666,135.56676,224.56605,1365.83337,2262.50000,0,0.11200,0.11200,0,0.00000,0,114.92989,11666,NaN,NaN,100,11666,1,1365.83337,2262.50000,0,0,0.00000,0.00000,NaN
111,0.00000,24704,0,24704,24704,24704,133.71398,219.00773,1347.16663,2206.50000,0,0.11200,0.11200,0,0.00000,0,243.37630,24704,NaN,NaN,100,24704,1,1347.16663,2206.50000,0,0,0.00000,0.00000,NaN
112,0.00000,12009,0,12009,12009,12009,157.13833,224.16902,1583.16663,2258.50000,0,0.11200,0.11200,0,0.00000,0,118.30902,12009,NaN,NaN,100,12009,1,1583.16663,2258.50000,0,0,0.00000,0.00000,NaN
113,0.00000,7205,0,7205,7205,7205,153.56512,228.53628,1547.16663,2302.50000,0,0.11200,0.11200,0,0.00000,0,70.98147,7205,NaN,NaN,100,7205,1,1547.16663,2302.50000,0,0,0.00000,0.00000,NaN
114,0.00000,55585,0,55585,55585,55585,140.86039,250.50486,1419.16663,2523.83325,0,0.11200,0.11200,0,0.00000,0,547.60653,55585,NaN,-Infinity,100,55585,1,1419.16663,2523.83325,0,0,0.00000,0.00000,NaN
115,0.00000,21616,0,21616,21616,21616,138.08123,254.21043,1391.16663,2561.16675,0,0.11200,0.11200,0,0.00000,0,212.95427,21616,NaN,NaN,100,21616,1,1391.16663,2561.16675,0,0,0.00000,0.00000,NaN
