 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
103,0.00000,106,0,106,106,106,134.64037,357.99882,1356.50000,3606.83350,0,0.11200,0.11200,0,0.00000,0,1.04428,106,NaN,NaN,100,106,1,1356.50000,3606.83350,0,0,0.00000,0.00000,NaN
104,0.00000,356,0,356,356,356,134.24335,360.91029,1352.50000,3636.16650,0,0.11200,0.11200,0,0.00000,0,3.50720,356,NaN,NaN,100,356,1,1352.50000,3636.16650,0,0,0.00000,0.00000,NaN
105,0.00000,225,0,225,225,225,138.34591,365.67457,1393.83325,3684.16650,0,0.11200,0.11200,0,0.00000,0,2.21663,225,NaN,NaN,100,225,1,1393.83325,3684.16650,0,0,0.00000,0.00000,NaN
106,0.00000,257,0,257,257,257,135.83144,368.05670,1368.50000,3708.16650,0,0.11200,0.11200,0,0.00000,0,2.53189,257,NaN,NaN,100,257,1,1368.50000,3708.16650,0,0,0.00000,0.00000,NaN
107,0.00000,172,0,172,172,172,137.28720,372.82100,1383.16675,3756.16675,0,0.11200,0.11200,0,0.00000,0,1.69449,172,NaN,NaN,100,172,1,1383.16675,3756.16675,0,0,0.00000,0.00000,NaN
108,0.00000,187,0,187,187,187,131.59652,373.48269,1325.83325,3762.83325,0,0.11200,0.11200,0,0.00000,0,1.84227,187,NaN,NaN,100,187,1,1325.83325,3762.83325,0,0,0.00000,0.00000,NaN
109,0.00000,168,0,168,168,168,131.86121,378.51165,1328.50000,3813.50000,0,0.11200,0.11200,0,0.00000,0,1.65508,168,NaN,NaN,100,168,1,1328.50000,3813.50000,0,0,0.00000,0.00000,NaN
110,0.00000,418,0,418,418,418,115.98030,374.40909,1168.50000,3772.16675,0,0.11200,0.11200,0,0.00000,0,4.11801,418,NaN,NaN,100,418,1,1168.50000,3772.16675,0,0,0.00000,0.00000,NaN
111,0.00000,161,0,161,161,161,119.42116,382.61422,1203.16663,3854.83325,0,0.11200,0.11200,0,0.00000,0,1.58612,161,NaN,NaN,100,161,1,1203.16663,3854.83325,0,0,0.00000,0.00000,NaN
112,0.00000,313,0,313,313,313,124.58246,385.65807,1255.16663,3885.50000,0,0.11200,0.11200,0,0.00000,0,3.08358,313,NaN,NaN,100,313,1,1255.16663,3885.50000,0,0,0.00000,0.00000,NaN
113,0.00000,146,0,146,146,146,99.70236,381.42315,1004.50000,3842.83325,0,0.11200,0.11200,0,0.00000,0,1.43835,146,NaN,NaN,100,146,1,1004.50000,3842.83325,0,0,0.00000,0.00000,NaN
114,0.00000,426,0,426,426,426,100.36406,375.73249,1011.16663,3785.50000,0,0.11200,0.11200,0,0.00000,0,4.19682,426,NaN,NaN,100,426,1,1011.16663,3785.50000,0,0,0.00000,0.00000,NaN
115,0.00000,401,0,401,401,401,101.81982,371.23291,1025.83337,3740.16675,0,0.11200,0.11200,0,0.00000,0,3.95053,401,NaN,NaN,100,401,1,1025.83337,3740.16675,0,0,0.00000,0.00000,NaN
116,0.00000,148,0,148,148,148,108.43686,350.05837,1092.50000,3526.83350,0,0.11200,0.11200,0,0.00000,0,1.45805,148,NaN,NaN,100,148,1,1092.50000,3526.83350,0,0,0.00000,0.00000,NaN
117,0.00000,391,0,391,391,391,121.14160,356.94006,1220.50000,3596.16650,0,0.11200,0.11200,0,0.00000,0,3.85201,391,NaN,NaN,100,391,1,1220.50000,3596.16650,0,0,0.00000,0.00000,NaN
118,0.00000,567,0,567,567,567,123.25905,359.32220,1241.83337,3620.16650,0,0.11200,0.11200,0,0.00000,0,5.58591,567,NaN,NaN,100,567,1,1241.83337,3620.16650,0,0,0.00000,0.00000,NaN
119,0.00000,213,0,213,213,213,125.24417,343.30898,1261.83337,3458.83350,0,0.11200,0.11200,0,0.00000,0,2.09841,213,NaN,NaN,100,213,1,1261.83337,3458.83350,0,0,0.00000,0.00000,NaN
120,0.00000,186,0,186,186,186,121.14160,341.58853,1220.50000,3441.50000,0,0.11200,0.11200,0,0.00000,0,1.83242,186,NaN,NaN,100,186,1,1220.50000,3441.50000,0,0,0.00000,0.00000,NaN
