 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
65,0.00000,14765,0,14765,14765,14765,151.84470,94.30947,1529.83337,950.16669,0,0.11200,0.11200,0,0.00000,0,145.46029,14765,NaN,NaN,100,14765,2,1529.83337,950.16669,0,0,0.00000,0.00000,NaN
66,0.00000,13752,0,13752,13752,13752,153.82981,99.60311,1549.83337,1003.50000,0,0.11200,0.11200,0,0.00000,0,135.48053,13752,NaN,NaN,100,13752,2,1549.83337,1003.50000,0,0,0.00000,0.00000,NaN
67,0.00000,14443,0,14443,14443,14443,123.25905,120.24829,1241.83337,1211.50000,0,0.11200,0.11200,0,0.00000,0,142.28805,14443,NaN,NaN,100,14443,2,1241.83337,1211.50000,0,0,0.00000,0.00000,NaN
68,0.00000,14767,0,14767,14767,14767,106.71643,110.71975,1075.16663,1115.50000,0,0.11200,0.11200,0,0.00000,0,145.48000,14767,NaN,NaN,100,14767,2,1075.16663,1115.50000,0,0,0.00000,0.00000,NaN
69,0.00000,13512,0,13512,13512,13512,154.35917,77.43600,1555.16663,780.16669,0,0.11200,0.11200,0,0.00000,0,133.11612,13512,NaN,NaN,100,13512,2,1555.16663,780.16669,0,0,0.00000,0.00000,NaN
70,0.00000,13166,0,13166,13166,13166,132.65526,157.96546,1336.50000,1591.50000,0,0.11200,0.11200,0,0.00000,0,129.70743,13166,NaN,NaN,100,13166,2,1336.50000,1591.50000,0,0,0.00000,0.00000,NaN
71,0.00000,13991,0,13991,13991,13991,133.44930,162.33272,1344.50000,1635.50000,0,0.11200,0.11200,0,0.00000,0,137.83508,13991,NaN,NaN,100,13991,2,1344.50000,1635.50000,0,0,0.00000,0.00000,NaN
72,0.00000,14897,0,14897,14897,14897,134.77272,178.74299,1357.83337,1800.83325,0,0.11200,0.11200,0,0.00000,0,146.76072,14897,NaN,NaN,100,14897,2,1357.83337,1800.83325,0,0,0.00000,0.00000,NaN
73,0.00000,13872,0,13872,13872,13872,138.87528,182.84556,1399.16663,1842.16663,0,0.11200,0.11200,0,0.00000,0,136.66273,13872,NaN,NaN,100,13872,2,1399.16663,1842.16663,0,0,0.00000,0.00000,NaN
74,0.00000,14450,0,14450,14450,14450,140.19869,178.21363,1412.50000,1795.50000,0,0.11200,0.11200,0,0.00000,0,142.35701,14450,NaN,NaN,100,14450,2,1412.50000,1795.50000,0,0,0.00000,0.00000,NaN
